本地完整归档相对路径,文件名,类别,大小_MB,GitHub状态
03_视频目录/shard02_原始视频_472/ovb0230_consisid_official_vbench_v1_0.mp4,ovb0230_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.431,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0232_consisid_official_vbench_v1_0.mp4,ovb0232_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.357,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0234_consisid_official_vbench_v1_0.mp4,ovb0234_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.280,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0236_consisid_official_vbench_v1_0.mp4,ovb0236_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.804,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0238_consisid_official_vbench_v1_0.mp4,ovb0238_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.420,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0240_consisid_official_vbench_v1_0.mp4,ovb0240_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.388,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0242_consisid_official_vbench_v1_0.mp4,ovb0242_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.628,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0244_consisid_official_vbench_v1_0.mp4,ovb0244_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.510,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0246_consisid_official_vbench_v1_0.mp4,ovb0246_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.293,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0248_consisid_official_vbench_v1_0.mp4,ovb0248_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.294,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0250_consisid_official_vbench_v1_0.mp4,ovb0250_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.599,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0252_consisid_official_vbench_v1_0.mp4,ovb0252_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.566,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0254_consisid_official_vbench_v1_0.mp4,ovb0254_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.544,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0256_consisid_official_vbench_v1_0.mp4,ovb0256_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.621,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0258_consisid_official_vbench_v1_0.mp4,ovb0258_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.631,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0260_consisid_official_vbench_v1_0.mp4,ovb0260_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.456,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0262_consisid_official_vbench_v1_0.mp4,ovb0262_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,1.189,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0264_consisid_official_vbench_v1_0.mp4,ovb0264_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.306,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0266_consisid_official_vbench_v1_0.mp4,ovb0266_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.353,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0268_consisid_official_vbench_v1_0.mp4,ovb0268_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.734,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0270_consisid_official_vbench_v1_0.mp4,ovb0270_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.504,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0272_consisid_official_vbench_v1_0.mp4,ovb0272_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.757,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0274_consisid_official_vbench_v1_0.mp4,ovb0274_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.537,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0276_consisid_official_vbench_v1_0.mp4,ovb0276_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.452,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0278_consisid_official_vbench_v1_0.mp4,ovb0278_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.168,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0280_consisid_official_vbench_v1_0.mp4,ovb0280_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.162,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0282_consisid_official_vbench_v1_0.mp4,ovb0282_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.571,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0284_consisid_official_vbench_v1_0.mp4,ovb0284_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.586,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0286_consisid_official_vbench_v1_0.mp4,ovb0286_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.543,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0288_consisid_official_vbench_v1_0.mp4,ovb0288_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.694,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0290_consisid_official_vbench_v1_0.mp4,ovb0290_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.460,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0292_consisid_official_vbench_v1_0.mp4,ovb0292_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.448,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0294_consisid_official_vbench_v1_0.mp4,ovb0294_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.346,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0296_consisid_official_vbench_v1_0.mp4,ovb0296_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.136,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0298_consisid_official_vbench_v1_0.mp4,ovb0298_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.816,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0300_consisid_official_vbench_v1_0.mp4,ovb0300_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.720,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0302_consisid_official_vbench_v1_0.mp4,ovb0302_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.376,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0304_consisid_official_vbench_v1_0.mp4,ovb0304_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.682,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0306_consisid_official_vbench_v1_0.mp4,ovb0306_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.352,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0308_consisid_official_vbench_v1_0.mp4,ovb0308_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.490,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0310_consisid_official_vbench_v1_0.mp4,ovb0310_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.552,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0312_consisid_official_vbench_v1_0.mp4,ovb0312_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.898,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0314_consisid_official_vbench_v1_0.mp4,ovb0314_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.805,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0316_consisid_official_vbench_v1_0.mp4,ovb0316_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.514,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0318_consisid_official_vbench_v1_0.mp4,ovb0318_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.920,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0320_consisid_official_vbench_v1_0.mp4,ovb0320_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.844,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0322_consisid_official_vbench_v1_0.mp4,ovb0322_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.637,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0324_consisid_official_vbench_v1_0.mp4,ovb0324_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.544,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0326_consisid_official_vbench_v1_0.mp4,ovb0326_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.877,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0328_consisid_official_vbench_v1_0.mp4,ovb0328_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.699,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0330_consisid_official_vbench_v1_0.mp4,ovb0330_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.283,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0332_consisid_official_vbench_v1_0.mp4,ovb0332_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.311,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0334_consisid_official_vbench_v1_0.mp4,ovb0334_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.352,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0336_consisid_official_vbench_v1_0.mp4,ovb0336_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.250,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0338_consisid_official_vbench_v1_0.mp4,ovb0338_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.504,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0340_consisid_official_vbench_v1_0.mp4,ovb0340_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.483,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0342_consisid_official_vbench_v1_0.mp4,ovb0342_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.292,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0344_consisid_official_vbench_v1_0.mp4,ovb0344_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.560,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0346_consisid_official_vbench_v1_0.mp4,ovb0346_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.846,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0348_consisid_official_vbench_v1_0.mp4,ovb0348_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.628,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0350_consisid_official_vbench_v1_0.mp4,ovb0350_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.436,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0352_consisid_official_vbench_v1_0.mp4,ovb0352_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.705,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0354_consisid_official_vbench_v1_0.mp4,ovb0354_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.623,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0356_consisid_official_vbench_v1_0.mp4,ovb0356_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.523,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0358_consisid_official_vbench_v1_0.mp4,ovb0358_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.371,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0360_consisid_official_vbench_v1_0.mp4,ovb0360_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.462,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0362_consisid_official_vbench_v1_0.mp4,ovb0362_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.549,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0364_consisid_official_vbench_v1_0.mp4,ovb0364_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.300,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0366_consisid_official_vbench_v1_0.mp4,ovb0366_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.277,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0368_consisid_official_vbench_v1_0.mp4,ovb0368_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.480,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0370_consisid_official_vbench_v1_0.mp4,ovb0370_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.293,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0372_consisid_official_vbench_v1_0.mp4,ovb0372_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.369,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0374_consisid_official_vbench_v1_0.mp4,ovb0374_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.263,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0376_consisid_official_vbench_v1_0.mp4,ovb0376_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.366,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0378_consisid_official_vbench_v1_0.mp4,ovb0378_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.341,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0380_consisid_official_vbench_v1_0.mp4,ovb0380_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.479,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0382_consisid_official_vbench_v1_0.mp4,ovb0382_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.248,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0384_consisid_official_vbench_v1_0.mp4,ovb0384_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.338,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0386_consisid_official_vbench_v1_0.mp4,ovb0386_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.299,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0388_consisid_official_vbench_v1_0.mp4,ovb0388_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.260,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0390_consisid_official_vbench_v1_0.mp4,ovb0390_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.343,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0392_consisid_official_vbench_v1_0.mp4,ovb0392_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.460,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0394_consisid_official_vbench_v1_0.mp4,ovb0394_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.314,未上传，仅在本地完整归档中保留
03_视频目录/shard02_原始视频_472/ovb0396_consisid_official_vbench_v1_0.mp4,ovb0396_consisid_official_vbench_v1_0.mp4,shard02_原始视频_472,0.221,未上传，仅在本地完整归档中保留
