"FullName","Length","LastWriteTime"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint\2016-12-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint\2016-12-01\service-2.json.gz","70366","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-email\2018-07-26\endpoint-rule-set-1.json.gz","1146","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-email\2018-07-26\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-email\2018-07-26\paginators-1.json","914","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-email\2018-07-26\service-2.json.gz","23622","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice\2018-09-05\endpoint-rule-set-1.json.gz","1305","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice\2018-09-05\service-2.json.gz","3344","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\endpoint-rule-set-1.json.gz","1150","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\paginators-1.json","5039","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\paginators-1.sdk-extras.json","1577","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\service-2.json.gz","52606","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pinpoint-sms-voice-v2\2022-03-31\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pipes\2015-10-07\endpoint-rule-set-1.json.gz","1293","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pipes\2015-10-07\paginators-1.json","176","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pipes\2015-10-07\service-2.json.gz","23040","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pipes\2015-10-07\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\polly\2016-06-10\endpoint-rule-set-1.json.gz","1147","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\polly\2016-06-10\examples-1.json","5101","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\polly\2016-06-10\paginators-1.json","463","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\polly\2016-06-10\service-2.json.gz","10061","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pricing\2017-10-15\endpoint-rule-set-1.json.gz","1217","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pricing\2017-10-15\examples-1.json","4263","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pricing\2017-10-15\paginators-1.json","820","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pricing\2017-10-15\service-2.json.gz","4485","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\pricing\2017-10-15\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\proton\2020-07-20\endpoint-rule-set-1.json.gz","1148","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\proton\2020-07-20\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\proton\2020-07-20\paginators-1.json","3501","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\proton\2020-07-20\service-2.json.gz","28216","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\proton\2020-07-20\waiters-2.json","6872","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qapps\2023-11-27\endpoint-rule-set-1.json.gz","1300","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qapps\2023-11-27\paginators-1.json","340","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qapps\2023-11-27\service-2.json.gz","13950","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qapps\2023-11-27\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qbusiness\2023-11-27\endpoint-rule-set-1.json.gz","1126","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qbusiness\2023-11-27\paginators-1.json","3436","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qbusiness\2023-11-27\paginators-1.sdk-extras.json","428","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qbusiness\2023-11-27\service-2.json.gz","55359","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qbusiness\2023-11-27\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qconnect\2020-10-19\endpoint-rule-set-1.json.gz","1298","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qconnect\2020-10-19\paginators-1.json","4093","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qconnect\2020-10-19\service-2.json.gz","59774","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\qconnect\2020-10-19\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\quicksight\2018-04-01\endpoint-rule-set-1.json.gz","1152","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\quicksight\2018-04-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\quicksight\2018-04-01\paginators-1.json","7426","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\quicksight\2018-04-01\paginators-1.sdk-extras.json","5159","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\quicksight\2018-04-01\service-2.json.gz","233314","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\ram\2018-01-04\endpoint-rule-set-1.json.gz","1230","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\ram\2018-01-04\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\ram\2018-01-04\paginators-1.json","1267","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\ram\2018-01-04\service-2.json.gz","19480","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rbin\2021-06-15\endpoint-rule-set-1.json.gz","1146","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rbin\2021-06-15\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rbin\2021-06-15\paginators-1.json","181","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rbin\2021-06-15\service-2.json.gz","4962","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-09-01\endpoint-rule-set-1.json.gz","1234","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-09-01\paginators-1.json","3095","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-09-01\service-2.json.gz","37839","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-09-01\waiters-2.json","2645","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\endpoint-rule-set-1.json.gz","1230","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\examples-1.json","57903","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\paginators-1.json","7602","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\paginators-1.sdk-extras.json","192","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\service-2.json.gz","172003","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\service-2.sdk-extras.json","1345","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds\2014-10-31\waiters-2.json","10970","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds-data\2018-08-01\endpoint-rule-set-1.json.gz","1149","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds-data\2018-08-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds-data\2018-08-01\paginators-1.json","23","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rds-data\2018-08-01\service-2.json.gz","6773","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift\2012-12-01\endpoint-rule-set-1.json.gz","1234","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift\2012-12-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift\2012-12-01\paginators-1.json","6701","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift\2012-12-01\service-2.json.gz","78489","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift\2012-12-01\waiters-2.json","2344","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-data\2019-12-20\endpoint-rule-set-1.json.gz","1152","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-data\2019-12-20\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-data\2019-12-20\paginators-1.json","1108","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-data\2019-12-20\paginators-1.sdk-extras.json","458","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-data\2019-12-20\service-2.json.gz","8102","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-serverless\2021-04-21\endpoint-rule-set-1.json.gz","1156","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-serverless\2021-04-21\paginators-1.json","2476","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\redshift-serverless\2021-04-21\service-2.json.gz","22919","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rekognition\2016-06-27\endpoint-rule-set-1.json.gz","1150","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rekognition\2016-06-27\examples-1.json","20327","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rekognition\2016-06-27\paginators-1.json","1699","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rekognition\2016-06-27\service-2.json.gz","71458","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\rekognition\2016-06-27\waiters-2.json","1542","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\repostspace\2022-05-13\endpoint-rule-set-1.json.gz","1300","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\repostspace\2022-05-13\paginators-1.json","345","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\repostspace\2022-05-13\service-2.json.gz","5946","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\repostspace\2022-05-13\waiters-2.json","2429","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\resiliencehub\2020-04-30\endpoint-rule-set-1.json.gz","1152","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\resiliencehub\2020-04-30\examples-1.json","44","2026-07-05 15:34:32"
